,time,data
310,1162348.0144941502,"[-0.01369026955217123, -0.0096321702003479, 0.03531856834888458, -0.021718459203839302, -0.015332520008087158, -0.007897789590060711, 0.02941931039094925, -0.020547110587358475, -0.010088520124554634, -0.020381340757012367, -0.00033512001391500235, -0.016731679439544678, -0.008290410041809082, -0.01710762083530426, 0.04098572954535484, -0.006075580138713121, -0.007210180163383484, 0.025576090440154076, -0.017546819522976875, -0.02718421071767807, -0.011692339554429054, -0.008807269856333733, -0.01584962010383606, -0.026621580123901367, -0.026511119678616524, -0.02253147028386593, 0.05694356933236122, -0.013346889987587929, -0.015834160149097443, -0.02496230974793434, 0.06941203773021698, 0.021738430485129356, -0.005395724903792143, -0.008068200200796127, -0.008127599954605103, -0.005147750023752451, -0.006528500001877546, -0.006582974921911955, -0.0064825499430298805, -0.010490749962627888, -0.0046005998738110065, -0.007635700050741434, -0.008152550086379051, -0.005119725130498409, -0.006765475030988455, -0.006543225143104792, -0.006620975211262703, -0.010309849865734577, -0.0034498251043260098, -0.007989024743437767, -0.007986599579453468, -0.005476024933159351, -0.006479550153017044, -0.006568800192326307, -0.006409150082617998, -0.010330725461244583, 0.0, 2334426.0]"
311,1162348.0164472752,"[0.012018250301480293, 0.0014460999518632889, 0.045029789209365845, -0.013912639580667019, -0.0070582302287220955, 0.005026610102504492, 0.03872289881110191, -0.01351919025182724, -0.010297670029103756, -0.019450290128588676, 0.00801561027765274, -0.012412589974701405, -0.005800129845738411, -0.012421789579093456, 0.04693391174077988, 0.0037699900567531586, -0.0053146397694945335, 0.031045179814100266, -0.01345030963420868, -0.02741651050746441, -0.010674719698727131, -0.005852640140801668, -0.012356920167803764, -0.02633935958147049, -0.01953086070716381, -0.015638170763850212, 0.0641779899597168, -0.012388220056891441, -0.007455409970134497, -0.018929369747638702, 0.0755789577960968, 0.02809170074760914, -0.005371300037950277, -0.008054224774241447, -0.008114499971270561, -0.005145324859768152, -0.006516424939036369, -0.006569200195372105, -0.0064704748801887035, -0.010475275106728077, -0.004586975090205669, -0.007621025200933218, -0.00814137514680624, -0.005121250171214342, -0.006753500085324049, -0.00653250003233552, -0.006607724819332361, -0.010297125205397606, -0.003430349985137582, -0.007973999716341496, -0.00797247514128685, -0.005465474911034107, -0.006467550061643124, -0.006555899977684021, -0.006397549994289875, -0.010314799845218658, 0.0, 2334427.0]"
312,1162348.0184004002,"[0.039466798305511475, 0.013057390227913857, 0.052610669285058975, -0.004921120125800371, 0.0049406602047383785, 0.01642180047929287, 0.0460161492228508, -0.006912610027939081, -0.011008329689502716, -0.0186495091766119, 0.01441236026585102, -0.00855689961463213, -0.0038111000321805477, -0.008230259642004967, 0.05140985921025276, 0.011328349821269512, -0.004417680203914642, 0.03483875095844269, -0.01044050045311451, -0.028151430189609528, -0.010048910044133663, -0.003924979828298092, -0.010266640223562717, -0.026517299935221672, -0.013523110188543797, -0.009630519896745682, 0.06989146023988724, -0.011141980066895485, -0.0011379499919712543, -0.011768770404160023, 0.08045555651187897, 0.03271859139204025, -0.005348950158804655, -0.008041124790906906, -0.0081021748483181, -0.005126175004988909, -0.006508550141006708, -0.006561974994838238, -0.006459599826484919, -0.010461024940013885, -0.0045599001459777355, -0.007609049789607525, -0.0081324502825737, -0.005112550221383572, -0.006747525185346603, -0.00652704993262887, -0.006596425082534552, -0.010285800322890282, -0.0034169249702244997, -0.007965325377881527, -0.007962999865412712, -0.00546154985204339, -0.006459650117903948, -0.006548999808728695, -0.0063929250463843346, -0.010301824659109116, 0.0, 2334428.0]"
313,1162348.0203535252,"[0.04247143119573593, 0.013853980228304863, 0.05403757840394974, -0.005235739983618259, 0.004575079772621393, 0.017652129754424095, 0.047376811504364014, -0.007782429922372103, -0.012175439856946468, -0.020491909235715866, 0.014980520121753216, -0.009684359654784203, -0.005601509939879179, -0.009289519861340523, 0.05200041085481644, 0.012295659631490707, -0.006593259982764721, 0.03488967940211296, -0.01182791031897068, -0.02933146059513092, -0.011939889751374722, -0.0057836598716676235, -0.012030599638819695, -0.02807869017124176, -0.013500439934432507, -0.009635640308260918, 0.07108952850103378, -0.01257328037172556, -0.0005397900240495801, -0.011679699644446373, 0.08143898099660873, 0.03332092985510826, -0.0053327251225709915, -0.008031174540519714, -0.00809164997190237, -0.0051187751814723015, -0.006499850191175938, -0.006554224994033575, -0.006453800015151501, -0.010445600375533104, -0.004544550087302923, -0.0075978501699864864, -0.008124325424432755, -0.005105175077915192, -0.006741125136613846, -0.006518174894154072, -0.006587175186723471, -0.010272474959492683, -0.0034106250386685133, -0.007954450324177742, -0.007954349741339684, -0.005457925144582987, -0.00645402492955327, -0.006545300129801035, -0.006388749927282333, -0.010289425030350685, 0.0, 2334429.0]"
314,1162348.0223066502,"[0.014328929595649242, 0.00018031000217888504, 0.04717637971043587, -0.017020270228385925, -0.010475260205566883, 0.0051208301447331905, 0.04072378948330879, -0.0176039207726717, -0.013125820085406303, -0.023186419159173965, 0.007965980097651482, -0.016147799789905548, -0.010233060456812382, -0.016106870025396347, 0.047597918659448624, 0.004875959828495979, -0.010234310291707516, 0.03017714060842991, -0.01775117963552475, -0.030282169580459595, -0.014575979672372341, -0.010682960040867329, -0.01730450987815857, -0.029721800237894058, -0.021011419594287872, -0.017202209681272507, 0.0663505271077156, -0.01543475966900587, -0.007229140028357506, -0.020482750609517097, 0.07731460779905319, 0.028528809547424316, -0.005332524888217449, -0.008035724982619286, -0.008096200414001942, -0.00513112498447299, -0.006505975034087896, -0.006561275105923414, -0.006459350232034922, -0.010448349639773369, -0.004546725191175938, -0.007603975012898445, -0.008127749897539616, -0.005099874921143055, -0.006743900012224913, -0.0065228501334786415, -0.006593150086700916, -0.010276149958372116, -0.003406774951145053, -0.007959725335240364, -0.0079584252089262, -0.005460499785840511, -0.006460724864155054, -0.0065512750297784805, -0.006395475007593632, -0.010295525193214417, 0.0, 2334430.0]"
315,1162348.0242597752,"[-0.01593461073935032, -0.012905660085380077, 0.036011409014463425, -0.025429289788007736, -0.018997740000486374, -0.010747539810836315, 0.029921460896730423, -0.02494484931230545, -0.013136300258338451, -0.02381902001798153, -0.0019976699259132147, -0.020463820546865463, -0.012155230157077312, -0.020885389298200607, 0.04094279929995537, -0.006210799794644117, -0.011310829780995846, 0.023405389860272408, -0.021810369566082954, -0.03026380017399788, -0.015157099813222885, -0.013040349818766117, -0.020501939579844475, -0.029970979318022728, -0.029402870684862137, -0.025474779307842255, 0.05855286121368408, -0.016328779980540276, -0.01698583923280239, -0.02763272076845169, 0.07063955813646317, 0.02089628018438816, -0.005356675013899803, -0.008045525290071964, -0.008104749955236912, -0.005132474936544895, -0.00651344982907176, -0.006570124998688698, -0.006466675084084272, -0.010456150397658348, -0.004562649875879288, -0.007613675203174353, -0.00813515018671751, -0.0051200250163674355, -0.0067496998235583305, -0.006528375204652548, -0.006601249799132347, -0.010282550007104874, -0.0034013749100267887, -0.007969300262629986, -0.007964950054883957, -0.005464024841785431, -0.006466224789619446, -0.0065564000979065895, -0.006400525104254484, -0.010303424671292305, 0.0, 2334431.0]"
316,1162348.0262129002,"[-0.021882139146327972, -0.015100100077688694, 0.02774558961391449, -0.026220619678497314, -0.019830510020256042, -0.015310930088162422, 0.022051680833101273, -0.025554530322551727, -0.012259040027856827, -0.023101139813661575, -0.006790190003812313, -0.020560750737786293, -0.011662200093269348, -0.021108150482177734, 0.03627324849367142, -0.013641769997775555, -0.010577020235359669, 0.0191989503800869, -0.02185584045946598, -0.029373079538345337, -0.0143860699608922, -0.01261753961443901, -0.020289190113544464, -0.029125090688467026, -0.03144260123372078, -0.02736086957156658, 0.0525241382420063, -0.015853310003876686, -0.023332670331001282, -0.028525149449706078, 0.06558176130056381, 0.015558930113911629, -0.005382074974477291, -0.008059550076723099, -0.008122075349092484, -0.005146599840372801, -0.0065269251354038715, -0.006585124880075455, -0.0064809247851371765, -0.010476499795913696, -0.004581475164741278, -0.007632025051862001, -0.00814997497946024, -0.005123975221067667, -0.006763849873095751, -0.006540299858897924, -0.0066124750301241875, -0.01029877457767725, -0.0034255750942975283, -0.007984724827110767, -0.007981475442647934, -0.005452049896121025, -0.00647522509098053, -0.006568124983459711, -0.006409475114196539, -0.0103212995454669, 0.0, 2334432.0]"
317,1162348.0281660252,"[-0.021566759794950485, -0.014314640313386917, 0.025775820016860962, -0.025250649079680443, -0.01890639029443264, -0.014706090092658997, 0.020296240225434303, -0.0244754608720541, -0.011135860346257687, -0.021965309977531433, -0.006643339991569519, -0.019549010321497917, -0.010534870438277721, -0.02009827084839344, 0.03528878092765808, -0.014916470274329185, -0.009370019659399986, 0.019096000120043755, -0.02075711078941822, -0.028254719451069832, -0.013247130438685417, -0.011463940143585205, -0.019096020609140396, -0.02795559912919998, -0.03069113940000534, -0.026599470525979996, 0.050641488283872604, -0.014878960326313972, -0.02416999079287052, -0.02776253968477249, 0.064109668135643, 0.014757709577679634, -0.005398899782449007, -0.008065399713814259, -0.008133400231599808, -0.005152800120413303, -0.006529875099658966, -0.006585774943232536, -0.006484100129455328, -0.010485474951565266, -0.004590725060552359, -0.007638100069016218, -0.008155224844813347, -0.005116324871778488, -0.006764050107449293, -0.0065402500331401825, -0.0066154999658465385, -0.010305775329470634, -0.003438600106164813, -0.007989450357854366, -0.007985725067555904, -0.005463825073093176, -0.006478175055235624, -0.0065709250047802925, -0.00641250004991889, -0.010329600423574448, 0.0, 2334433.0]"
318,1162348.0301191502,"[-0.018540730699896812, -0.012402400374412537, 0.03086473047733307, -0.023656709119677544, -0.017164019867777824, -0.012042609974741936, 0.025174539536237717, -0.02275051921606064, -0.010403219610452652, -0.021034039556980133, -0.00349957006983459, -0.018187889829277992, -0.009339059703052044, -0.018654629588127136, 0.038415249437093735, -0.01024456974118948, -0.00817814003676176, 0.022828359156847, -0.019214650616049767, -0.02753428928554058, -0.012316820211708546, -0.010087519884109497, -0.017463309690356255, -0.027103770524263382, -0.028843920677900314, -0.024817459285259247, 0.05390322953462601, -0.013982590287923813, -0.01957540027797222, -0.02650018036365509, 0.06696689128875732, 0.018628280609846115, -0.005406400188803673, -0.008070824667811394, -0.0081367501989007, -0.005143275018781424, -0.0065289749763906, -0.006589199882000685, -0.006484725046902895, -0.010494199581444263, -0.004600475076586008, -0.0076387501321733, -0.008158800192177296, -0.005121024791151285, -0.006767274811863899, -0.0065421247854828835, -0.00661884993314743, -0.010314425453543663, -0.003445550100877881, -0.007990824989974499, -0.00798955000936985, -0.005474799778312445, -0.006480600219219923, -0.006571250036358833, -0.006413099821656942, -0.01033482514321804, 0.0, 2334434.0]"
319,1162348.0320722752,"[-0.0030865799635648727, -0.005148360040038824, 0.04018570855259895, -0.018812309950590134, -0.012577739544212818, -0.002232660073786974, 0.03405576944351196, -0.017840109765529633, -0.010279770009219646, -0.020204419270157814, 0.004131359979510307, -0.014938339591026306, -0.007293870206922293, -0.015019269660115242, 0.044144678860902786, -0.0009446800104342401, -0.006438139826059341, 0.028424739837646484, -0.01583370938897133, -0.02743631973862648, -0.011400110088288784, -0.007543149869889021, -0.014352819882333279, -0.026655059307813644, -0.023319270461797714, -0.019435500726103783, 0.06071516126394272, -0.01316589955240488, -0.011436689645051956, -0.022728320211172104, 0.07277683913707733, 0.024973450228571892, -0.005381499882787466, -0.008060725405812263, -0.008126650005578995, -0.005141150206327438, -0.006517175119370222, -0.006577774882316589, -0.006472125183790922, -0.01048395037651062, -0.004595474805682898, -0.007626050151884556, -0.008149500004947186, -0.005122724920511246, -0.006760724820196629, -0.006532474886626005, -0.0066077751107513905, -0.010302174836397171, -0.003443649969995022, -0.00797952525317669, -0.007981425151228905, -0.005473575089126825, -0.006472074892371893, -0.00655987486243248, -0.006402474828064442, -0.01032122503966093, 0.0, 2334435.0]"
320,1162348.0340254002,"[0.0290162805467844, 0.007881419733166695, 0.04946509003639221, -0.008992340415716171, -0.0008177100098691881, 0.011397180147469044, 0.042933061718940735, -0.010004740208387375, -0.010698259808123112, -0.01905631087720394, 0.01231401041150093, -0.01009336020797491, -0.0045114001259207726, -0.009709370322525501, 0.049788061529397964, 0.00852343998849392, -0.004581139888614416, 0.033445268869400024, -0.01167661976069212, -0.027877040207386017, -0.010244140401482582, -0.004598329775035381, -0.011043939739465714, -0.026462070643901825, -0.015896739438176155, -0.012052349746227264, 0.06768438220024109, -0.01183644961565733, -0.0034408599603921175, -0.014954869635403156, 0.07868949323892593, 0.03083132952451706, -0.005356700159609318, -0.008048850111663342, -0.008113174699246883, -0.005137925036251545, -0.006508924998342991, -0.006567849777638912, -0.006465725135058165, -0.010472100228071213, -0.00457337498664856, -0.007615924812853336, -0.008138274773955345, -0.005116899963468313, -0.006754525005817413, -0.006525049917399883, -0.006601974833756685, -0.010289524681866169, -0.0034186500124633312, -0.007972650229930878, -0.007971124723553658, -0.005464800167828798, -0.006465650163590908, -0.006551150232553482, -0.0063958498649299145, -0.010306425392627716, 0.0, 2334436.0]"
321,1162348.0359785252,"[0.04705511033535004, 0.01593725010752678, 0.05490884929895401, -0.0028649698942899704, 0.007771430071443319, 0.019382480531930923, 0.04815001040697098, -0.005865619983524084, -0.011627400293946266, -0.019124360755085945, 0.016623809933662415, -0.007888889871537685, -0.003802079940214753, -0.007332509849220514, 0.052909478545188904, 0.01377004012465477, -0.004830799996852875, 0.03589143976569176, -0.01022471021860838, -0.02883750945329666, -0.010548289865255356, -0.004068910144269466, -0.010349820367991924, -0.02720450982451439, -0.011937210336327553, -0.008106269873678684, 0.07180030643939972, -0.01125849038362503, 0.0008328600088134408, -0.009959939867258072, 0.08213326334953308, 0.0339663103222847, -0.0053276498802006245, -0.00803420040756464, -0.008098024874925613, -0.005148049909621477, -0.006497600115835667, -0.006556250154972076, -0.006456850096583366, -0.010449649766087532, -0.0045507000759243965, -0.0076056248508393764, -0.008123650215566158, -0.005102225113660097, -0.006744124926626682, -0.006514475215226412, -0.0065950751304626465, -0.010273350402712822, -0.003417650004848838, -0.007961099967360497, -0.007956525310873985, -0.005467750132083893, -0.006455849856138229, -0.006541024893522263, -0.006386999972164631, -0.010286799632012844, 0.0, 2334437.0]"
